tweet_id	tweet_text	class_label
930712268416753664	Iran's Earthquake Leaves Thousands Without Home https://t.co/ECtqT7eArG #Middle_East https://t.co/CgAqJlrJm7	severe_damage
904221225072836608	RT @NavyTimes: Drones, disaster teams helping address Hurricane Harvey insurance claims: https://t.co/MsrprlbPBC https://t.co/fTlgiQlf9p	severe_damage
905733262173102081	Haiti Still Hasn’t Recovered From Hurricane Matthew. Now Here Comes Irma. https://t.co/RuhNUdWBz4 https://t.co/adpfnB5bJS	severe_damage
907292737057079297	National flood insurance will help clean up after Irma and Harvey. And that's a problem. https://t.co/yLPzJJJ7Ec https://t.co/nP3JtQJfbx	severe_damage
909914772816179201	Post Irma pics. https://t.co/snfsTR3Nkp	little_or_no_damage
905766482503663617	Trump actively participating in #HurricaneHarvey rescue efforts. #nowthatsapresident https://t.co/ZVyiIBcoGk	severe_damage
921767804860235776	Islamic State celebrates, but does not claim responsibility for, California wildfires https://t.co/G3oIPcXtxO https://t.co/3HppfO0tUm	severe_damage
912346493809577984	á¼žAá¼ŸAECHO Daily Flash âš¡| #MexicoEarthquake: situation update. https://t.co/rc7IWZUVUB https://t.co/TNqLsXTraJ	severe_damage
914271884253986817	95% of customers are without electricity service in Puerto Rico 10 days after… https://t.co/cJR9KN9rjZ https://t.co/hAakYdTz5i	mild_damage
901655097293377536	RT @JMilesKHOU: Rockport, TX damage via @StormVisuals. Feeling for those folks #HurricaneHarvey #khou11 https://t.co/uoOuBEzPl0	severe_damage
905766123907407872	Irma most enduring super-storm on record: French weather service https://t.co/49fGWOoDEW https://t.co/TQyaeE2fCR	severe_damage
909428648796704768	Hey @JordynJournals I just saw you on @amjoyshow w/ @JoyAnnReid discussing Hurricane Irma. Good job. #NABJ https://t.co/GrADhX5Gak	severe_damage
910122015993995264	RT @steadicam305: #Irma minor damage at @univision's parking lot - @UniNoticias @Univision23 https://t.co/XO0tWG1d9y	mild_damage
905740321966891008	Barbuda suffers '95% damage' in Hurricane Irma https://t.co/SlFeO4OWUY https://t.co/EGxYjoh60E	little_or_no_damage
921485785517494272	NEWS: Artists Grapple with Devastation Caused by California Wildfires https://t.co/Tjiu2KD2tf https://t.co/OhRdV4uf2n	severe_damage
906343879909179392	I saw this in Houston today while doing #HurricaneHarvey cleanup. I â¤ï¸ Texas. https://t.co/eSxtC1RrX6	mild_damage
916086364285923329	IATSEâ€™s Puerto Rico Office Reopens With Backup Generator, NoÂ Electricity https://t.co/YMnBXhxZeV https://t.co/maFzsibFnQ	severe_damage
907877049779539968	Jaw-dropping images show WAVES rolling over Texas highway after Harvey https://t.co/Q3ojDZ0rfu https://t.co/8ssvwzXPOJ	severe_damage
909806996878061568	Here’s how to get rid of your Tropical Storm Irma debris https://t.co/qQnPUQTsT6 https://t.co/QhGHEqZDzz	little_or_no_damage
908031796092252162	Girl Scout Troops Seek Donations for Harvey, IrmaÂ Relief https://t.co/xOo4VdYtVp https://t.co/E4jqlmARgc	severe_damage
870176000109182977	These are the peoples were affected by the Flood #SriLankaFloods #SriLanka #lka @MaithripalaS https://t.co/2Geg2Jkw4H	mild_damage
909824644420694018	Treating employees as family and your community as home is the fastest way to recover from c https://t.co/Qbg93DZIwz https://t.co/dh8dbGBEa3	severe_damage
917975647116513280	Haunting drone footage shows damage from Tubbs Fire in Northern California https://t.co/xrrPzuiGrq https://t.co/JVIj2XjD8b	severe_damage
905276630486196224	RT @TedFowler361: Wind blown debris from another house, slicing thru the roof- #really#harvey https://t.co/dRrQ4hIKRe	mild_damage
923357285497401344	Puerto Rico mayor and Montana firm feud on Twitter over restoring power https://t.co/p3qWRJMqZr https://t.co/rleefPuiRG	mild_damage
910147498873950208	Tree fell from #hurricane #Irma. #OddlySatisfying #PicsBae via https://t.co/NOhfVtYh3H https://t.co/W82IzllJnD	mild_damage
870013706935119872	RT @coconutsdotco: Cyclone Mora tears through homes in Rakhine State https://t.co/DwHMPx6yG6 https://t.co/oyZrQ6TNaj	mild_damage
910168623175557120	Brixmor works to re-open 14 Irma-damaged properties https://t.co/S4WNyPUlHn https://t.co/m25mpNyA8C	little_or_no_damage
930379264201027584	November 12, 2017 The strong earthquake on Iran-Iraq border killed about 450 people https://t.co/HCp7UcvPPY https://t.co/JiSbywYta8	severe_damage
911784420734115840	RT @rickycint: My family's hometown of Barranquitas, PR after Hurricane Maria. #HuracánMaría https://t.co/bahke587m7	mild_damage
910154313422516226	Hurricane Maria: Anguilla fears further devastation as island struggles with Irma clear-up https://t.co/esEmd2aDfY https://t.co/TWB81cYPts	severe_damage
907307308211982336	#hurricane #irma #storm aftermath. Brand new all metal light post snapped in half from #tornado https://t.co/Ewg9NMS7G6	little_or_no_damage
906919855475097600	Tornado activity in Palm Bay. A roof blew off a home and at least six mobile homes were destroyed https://t.co/rnQ9DM9SWD	mild_damage
910170472658083840	Cuba delays municipal elections due to Irma devastation https://t.co/YbpiPXIv8N ^ReutersWorld https://t.co/eYKTNBJfp6	mild_damage
905400874880704512	Houston residents battle #Harvey's next wave: Fraud. Story NEXT @SquawkCNBC https://t.co/ovROFloPWG	mild_damage
930932169798713345	WHERE IS THE AID? ASK #IRANIAN #EARTHQUAKE SURVIVORS https://t.co/1mRkMYuoEV #Iran #HumanRights https://t.co/S42UdyDnYA	severe_damage
910694845949366272	Man from KC in Mexico City captured these photos of devastation following yesterday's earthquake. 200+ dead https://t.co/vp6nQicNCj	severe_damage
917869210499399680	Sorry to see the round barn in Santa Rosa destroyed by fire https://t.co/gbokGRO50m https://t.co/tRKPVoLMms	severe_damage
922925964681666560	@realDonaldTrump Hired to restore Electric on Puerto Rico? They only have 2 Employees!!! https://t.co/5gAlJtozgp https://t.co/ZUZUNro0ZH	severe_damage
919935983314984960	#Hotels #Destroyed by Killer #California #Wildfires https://t.co/Z6DqybUpqi #event #meeting #planner https://t.co/vFclzDzTxz	severe_damage
906984251538776071	Just a little breezy and rain is picking up. Just under a tornado warning now. Probably sleeping downstairs tonight. https://t.co/9SpMazjPm4	little_or_no_damage
913070687501344768	RT @surfinchef61: #HurricaneMaria starting to show up #muchaloha to friends off hwy 12 https://t.co/Sn3jGErRRH	severe_damage
906187513101860864	Hurricane blame: Harvey &amp; Irma 'punishment' for Trump &amp; gay mayor, internet says https://t.co/7ybAiTmy66 https://t.co/qdcbeUs3gn	severe_damage
930193943408586752	pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD	severe_damage
905664172809117697	RT @FortuneMagazine: Hurricane Irma could hit Mar-a-Lago and these other Trump Properties https://t.co/llOV2UWmCr https://t.co/nlUY9ZjE0n	little_or_no_damage
910262796935450624	Hurricane Irma: State legislators grill Duke Energy about power outages https://t.co/hdu32MVqmv https://t.co/dp1zKZjRWK	severe_damage
909434397077753861	RT @ThomasWenski: St Peter the Fisherman in Big Pine Key suffered major damage from Irma. We will rebuild!!! https://t.co/sWFb4XVx2W	mild_damage
909719418887909376	Hurricane Irma could cost insurers £150bn, analyst warns  https://t.co/ohxlmcDb1A https://t.co/6llXF6txL3	severe_damage
904393848356569088	Harvey: Terror, heartbreak and heroism as five Houstonians brave America’s worst storm https://t.co/xaTcr2M33A https://t.co/HTGoBBrL1P	severe_damage
904710459814690816	RT @CharlesPPierce: Undocumented workers will help rebuild Texas after Harvey https://t.co/ICnNijtgaX https://t.co/UGNZC4mPPG	severe_damage
909455492438564864	'We are still in survival mode': island of Tortola rebuilds after Hurricane Irma https://t.co/077k1BVuur ^Guardian https://t.co/StgnsY8sow	severe_damage
911575707024859136	dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87	severe_damage
906234333555433473	Tornado throws woman and child from home in Richland County Watch Now ὄ9https://t.co/uvEOQQTlgj https://t.co/AyczMKkyPB	severe_damage
905630591437197313	Florida sheriff offers jail as ‘secure shelter’ for those with warrants fleeing… https://t.co/qxa0NK2h3o https://t.co/41FlTqrXoq	little_or_no_damage
909920437479624704	TN Guardsman Lt. Col. Scott Fouch was on vacation in St. Martin when Irma hit. He put his skills to work. See… https://t.co/728QkBKyeD	severe_damage
909779011320078339	Cuban Goverment Announces Aid to People Affected by #HurricaneIrma #Cuba https://t.co/XMysl9YAkk https://t.co/z2wGh5iDSz	severe_damage
909839453010702338	Our crews continue restoring power for storm-weary Floridians. #Irma restoration work for @insideFPL now neighborho… https://t.co/RqIsHK8itX	little_or_no_damage
914453846470119424	They have forgotten us #life after disaster in #PuertoRico https://t.co/89Jo4q8NTC https://t.co/cHxnTWiNVD	severe_damage
920048735400456193	California Wildfire Containment Slowly Increases https://t.co/QYnZrtY2MU https://t.co/SskILEAcVf	severe_damage
909754364989923328	The psychological impact of Hurricane Irma https://t.co/Xd30uBSGvT https://t.co/4km8wlY050	little_or_no_damage
929059311501881344	A road is seen washed away by Hurricane Maria outside the municipality of Barranquitas, Puerto Rico https://t.co/IPRIss5BDz	mild_damage
920349606717792256	#California #Wildfires: Local #Pastors Identify 3 Best Ways to Help https://t.co/aM0wZt0tHz #SantaRosa #Christian https://t.co/TG46u0DyBl	little_or_no_damage
907288972459732992	Buffalo Bayou Cleanup Moves Forward After Hurricane Harvey https://t.co/VNDq6ZXDYx https://t.co/PQ3wlFlW30	severe_damage
911584878172540929	@CNN Help St. Croix United States Virgin Islands. Hurricane Maria hit them too! https://t.co/VE7xCTPR99	severe_damage
930496652506533892	Buildings investigation launched in wake of Iran earthquake https://t.co/zVR4tGU0ad https://t.co/Y8tIR82ufy	severe_damage
910706631800889344	Today you have the chance to support #MexicoEarthquake victims with a retweet https://t.co/6vF83o0WYE https://t.co/1YFctNOrhR	severe_damage
905215758917144584	RT @KPRC2: Cleaning up in some of Houston's hardest-hit neighborhoods after Harvey https://t.co/5mFwjoBofx #kprc2 https://t.co/Z4XBBgHz9J	little_or_no_damage
911546967473442816	Hurricane Maria lashed Turks and Caicos as it barreled toward the Bahamas https://t.co/YL6Zhk91Sa https://t.co/mLb7JJbVqY	mild_damage
910180940801904641	You could have money coming to you if you couldn't work during Hurricane Irma: https://t.co/D7Mnyduxrv https://t.co/2dMYvFaRnx	severe_damage
905642249706340352	Sheriff tweets that anyone with a warrant seeking shelter from Hurricane Irma will be jailed https://t.co/68dECfgtPU https://t.co/ptHw3iMaRM	little_or_no_damage
905556047984824322	RT @MedinaStormCast: @weatherchannel Crestline, OH tornado damage. https://t.co/6anRQAf3te	severe_damage
907786118225121280	Demo and debris. Harvey in Houston. https://t.co/qpOCXApedP	mild_damage
915282034628730884	If these images do not depict “a real catastrophe”, then I don’t know what does. (Source: https://t.co/AKEiRoIOn8) https://t.co/xVZwRgukdx	mild_damage
910261798569472003	"Hurricane Harvey's Latest Victim: @HoustonBallet's ""Nutcracker"" https://t.co/U68RdrlbYF https://t.co/8cS0mAoS6G"	little_or_no_damage
923775958292750336	Rebuilding Puerto Rico from the Grassroots Up https://t.co/iP2szQdZyO via @CityLab https://t.co/i7YBGLSJca	severe_damage
909752461694513153	Residential garage, commercial doors, and gates, we are here to help you recover from #Irma's damage. 239-768-DOOR… https://t.co/tVln5vo7m2	little_or_no_damage
912048104651788289	Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv	little_or_no_damage
911530140546375680	A Walk Through Dominica, Hours After Hurricane Maria https://t.co/qF1Y3sWHmQ https://t.co/t77wpL1o3o	severe_damage
914159056201424896	Earthquake effects in Mexico City? No!!!! Devastating effects from corruption!!!!! https://t.co/HNVajZwkp5	severe_damage
918358890302947328	Sonoma and Napa Wineries Damaged by California Wildfires: Updated List https://t.co/QjZhtqshU7 https://t.co/onyQongBhn	severe_damage
905631992183635968	Porter devastated by Harvey's flooding, high winds https://t.co/vo7Phukj3g https://t.co/Ewu91k6si5	severe_damage
912075698617102340	Destruction! #PuertoRico #PrayForPR #HurricaneMaria #Condado #santurcepr https://t.co/hxTAcKZpkH	severe_damage
905545403386527745	Relatively low #Harvey death toll is 'astounding' to experts https://t.co/nVrqV8sxcM https://t.co/WiHmMAIrOk	mild_damage
923649563746897920	The Windows background is on fire in California right now, believe In global warming yet lol https://t.co/vLiwIRxInW	severe_damage
910609555821858816	Soft soil made Mexico City shake like it was 'built on jelly' during earthquake https://t.co/PXrpJ1Xwyw https://t.co/SGJ2Kb1emO	severe_damage
907307110307962885	Mexico withdrew its offer of #Harvey aid to Texas after last week's powerful earthquake https://t.co/Zh53POu2zf https://t.co/mK1iSC0EM5	mild_damage
909401980266860544	Today's @TB_Times front page. #Irma https://t.co/Gg0uI7OJvx	severe_damage
930116130496167936	Earthquake hits border of Iran and Iraq – in pictures https://t.co/MzUg1cJpqE #Noticias #Actualidad #News https://t.co/TgpopbUXy8	severe_damage
911650692368158721	RT @HighvTweet: More Christiandsted damage. Downtown is littered with debris. #stx #StCroix #hurricanemaria https://t.co/a6q5KUrfDy	severe_damage
930023131309395968	Photos: Powerful Iran-Iraq earthquake kills hundreds https://t.co/h6p6wmWdwz https://t.co/rUhCRrXC3e	severe_damage
901776320232701953	High Winds in Missouri City Rip Roofs Off 50 Homes https://t.co/ZkgOLll2Z9 https://t.co/jVZK2nAohG	mild_damage
910110509852184576	Sad to see parking lot of Lockhart Stadium in Ft Lauderdale being used as dumping ground for Hurricane Irma debris‚Ä¶ https://t.co/VvdnIiGdRj	little_or_no_damage
914952139209891852	RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB	severe_damage
905739963706302464	ICYMI: TPD officers offer tips to stay safe during Hurricane Irma MORE &gt;&gt; https://t.co/Hjby5S0zEv https://t.co/LyJoiSMFPt	little_or_no_damage
923466082358263808	Questions over $300m Puerto Rico contract handed to two-person firm https://t.co/P82t114bz7 #Scotland https://t.co/82eHTxCmuq	little_or_no_damage
904389811854823426	#WeekendReading After Hurricane Harvey, School Librarians Provide Support and Stories: https://t.co/eBwppVZNNq https://t.co/0SGE4PNsei	mild_damage
919827031562510336	As crews gain ground, California fire victims return home https://t.co/ZmoEZAUAlP https://t.co/AXGTk8Bo7v	severe_damage
909885589817843714	Hurricane Irma Creates Carnage When It Hits South Florida https://t.co/BEte8sYXeg https://t.co/WYCV2qIhXu	mild_damage
907413526175784960	Constant tornado warnings and a storm surge-powered river in our back yard. Super lucky today! https://t.co/qmxYRVm7MB	severe_damage
909822717574238208	Weston was on the edge of Irma and it was still powerful to do this to multiple trees.·Ω¢8 https://t.co/JNxugrOhXz	little_or_no_damage
910745969163161600	7.1 earthquake hits Mexico City on 32nd anniversary of 1985 quake https://t.co/smfjTGlJGu #tcot #tlot #maga https://t.co/cZMzKsRUFT	severe_damage
909438423068495872	Surviving Irma: the hurricane in pictures https://t.co/zFEhk2ZShN https://t.co/fCcwzKO1vn	severe_damage
909741634287411203	There Are Better Days Ahead... | Hurricane Irma Watch Now ·ΩÑ9https://t.co/4tlkiqSLHn https://t.co/snqbJvvnzu	mild_damage
906281016125341696	#hurricane katia warms up after irma &amp; Harvey https://t.co/GEkbEL2VC8 https://t.co/NtKd81gB06	severe_damage
910608639186100224	"RT @UNFspinnaker: ""To me Puerto Rico is more than just a paradise island–it’s my home."" https://t.co/KBE0tzCDaI https://t.co/USvgk3JAiA"	severe_damage
909397777792118784	How Tropical Storm Irma damaged South Carolina's coastal communities https://t.co/n3Nf6FK15v #chsnews #scnews #chswx https://t.co/5bMkls4NRW	little_or_no_damage
907638987438874624	Landlords are giving Hurricane Harvey evacuees eviction notices and demanding they pay rent https://t.co/1XtNBwV6Be https://t.co/2W48J4Q4HC	little_or_no_damage
910141454688948224	Father David Knight shares how to help communities impacted by an intense hurricane season. https://t.co/5AyZne0OiP… https://t.co/L50cCIacoe	severe_damage
910222049569673216	Hurricane Irma's Wake: Caribbean's Scars Will Likely Last Years https://t.co/7EbnFcTnRx https://t.co/is5gUItazK	severe_damage
911554774008500224	@travel_dominica survived as #hurricaneshelter #thankgod #hurricanemaria #dominica https://t.co/SawmpLNuLn	severe_damage
917793137925459968	RT @KAKEnews: California wildfires destroy more than 50 structures: https://t.co/IkSrNpmT83 #KAKEnews https://t.co/8risKwbBqr	severe_damage
913501170173337600	How the federal government has responded to Puerto Rico since Hurricane Maria - https://t.co/U2XkkCkJIC https://t.co/Mea4JikhXi	severe_damage
910112013703172097	Lakeland sisters both face possible loss of houses from effects of Hurricane Irma: fallen tree, flooding. My story:… https://t.co/zuKLGXYkoD	mild_damage
928972399139344384	Giant sinkholes weighing down Puerto Rico https://t.co/VKFdh5VJIW https://t.co/1uv81an6d2	severe_damage
908752539847446529	Texas Knights Provide Relief to #Harvey Victims &amp; First Responders #KnightsinAction https://t.co/lwoRtnaIFl https://t.co/UTegP28s5t	mild_damage
909811915987267585	'Long road to go': Officials talk #Irma relief in the Florida Keys: https://t.co/JyGfsiRY2S https://t.co/O6Ea6PWh3G	little_or_no_damage
906873987413749760	Texas families fear their land has been poisoned w dioxins by waste pits - @chrondigger https://t.co/gbtm7232Gm https://t.co/yGZWPBqcZh	severe_damage
911801561780699137	#NLshorts: Mexico: New earthquake measuring 6.1 felt, no new casualties so far https://t.co/bduYKMwMNR https://t.co/QJ4bO3qZAx	severe_damage
921396519386927105	Insured losses from #fires in CA have topped $1B and are expected to rise https://t.co/jKCUN3upfl #climatechange https://t.co/PUGzS9i0aY	severe_damage
907662875505811456	Cost of Harvey and Irma damage could hit $70bn, insurer says https://t.co/DQzBviAMsi https://t.co/2kbAGTmvkP	severe_damage
904669405585457152	What Hurricane Harvey means for real estate and mortgage rates https://t.co/dqvCeVwXzH https://t.co/RmqCCEfMnM	mild_damage
910218229397602304	Florida communities continue recovery processes after Irma devastation https://t.co/SbjdfP7aDV https://t.co/hWB6805xlj	severe_damage
913788509684629504	Hurricane Maria decimated Puerto Rico's food supply â€” here's what the island's farms look like now Leanna Garfield https://t.co/PsXlCPxRlO	severe_damage
911671137511276547	Let’s Talk About: Hurricane Maria https://t.co/TO5qbKtRrn https://t.co/cuZUwfS1Gx	severe_damage
909935691752144896	RT @JamaicaObserver: #Irma toll up to 50 dead in Florida — officials Details: https://t.co/ypIRK06l86 https://t.co/shrpuAmsXt	severe_damage
910247213900730368	Some homeowners impacted by Irma may qualify to temporarily stop paying their mortgage https://t.co/N8xhic98OM https://t.co/pBpDC49UrX	mild_damage
870349300185706496	Cyclone 'Mora' might lead to renewed humanitarian crisis, warn aid agencies https://t.co/uTItISApQR https://t.co/chk6mgO6dR	mild_damage
920838173370077192	Fire crew shares video of what they faced battling CaliforniaÂ blaze https://t.co/gzCqgt3Xzv https://t.co/efve6K9HT6	severe_damage
909890256299745280	Our yard after Hurricane Irma. #IrmaGerd https://t.co/r4qLh7Ebqh	mild_damage
920104629094010880	Luxury - How to Help with the California Wildfires&gt; Celebrity hair- https://t.co/gwcqMFieGh #luxury https://t.co/t29mooKhku	severe_damage
905852980376866816	People in #Katy keeping a sense of humor while clearing out homes gutted by #HurricaneHarvey. https://t.co/yOtTWqFJED	mild_damage
922987937003921413	California marijuana growers assess fire damages with dwindling hope #Marijuana #Cannabis https://t.co/2Kdk1SFJFs https://t.co/cKd2uDhC2d	severe_damage
904299302683631616	RT @NBCNightlyNews: JUST IN: Another large explosion and fire at flooded chemical plant in Crosby, Texas. #Harvey https://t.co/Pig3FowSmX	severe_damage
922955907474042880	Puerto Rico’s infrastructure will be rebuilt by a 2-person company with ties to Ryan Zinke https://t.co/f6Q7bqzM1B https://t.co/IztLvwTZPj	severe_damage
909945268145197059	Hurricane Harvey and Irma disasters bring potential of $700b unpaid mortgage balances https://t.co/OuOyks8mbF https://t.co/FSuRZ2NXq8	severe_damage
918353491453558784	RT @fox12oregon: American Red Cross sends more help from Oregon to fire ravaged California. https://t.co/9pFRpEdocC https://t.co/uwT80pVg3B	severe_damage
909854852603367424	Sinkholes are being found in Florida post-Irma - are you covered for that? https://t.co/uri95V9QzL #Irma #Harvey… https://t.co/p8diL5idLu	mild_damage
912114770710581248	Puerto Rico at Rock Bottom After Maria https://t.co/JK064pAbuD https://t.co/9pvo9545ml	mild_damage
910144212288589825	Taking Irma by Storm https://t.co/K2Q5GtjzVy https://t.co/m2sxNXElLz	mild_damage
917842724551667712	Santa Rosa California Wildfires Force Evacuations, Kill 10 People, Destroy Homes https://t.co/QnZwuCPMA7 https://t.co/POQ6Qj7QBS	severe_damage
919955764231278592	JUST IN: Check What #Law Enforcement Thinks Caused The #California Wildfires - https://t.co/PX7ykZvcwK https://t.co/jMXAoVjBZB	severe_damage
921692663195111424	California Wildfiresâ€™ Devastating Effect on Marijuana Industry - https://t.co/iOMSxybziR https://t.co/4iPNrURob5	severe_damage
910614931262681089	RT @VICEUK: Powerful Earthquake Slams into Mexico City https://t.co/Q1Bywdj3tY https://t.co/1yrDDub31D	mild_damage
907150052250058752	Federal prisoners stranded in Harvey, Harris County inmates released into it https://t.co/DRMxs50FIk https://t.co/U72V96baWh	severe_damage
909814108610072577	RT @ryangraymedia: After Irma, Saint-Martin, Saint Barthelemy brace for Jose https://t.co/zTOST6mh2y https://t.co/WNEw3OtV4z	mild_damage
930401945516462080	@statedeptspox My house wall after earthquake location Iraq Kirkuk https://t.co/PAtqunxZPV	little_or_no_damage
901813758690902017	Green Bridge in #Houston is 6 m high! #Harvey #Texas https://t.co/ujZc9vrEZI	severe_damage
904248225703616512	RT @politico: â€œThis was inevitable. We never learn.â€ How Washington made Harvey worse https://t.co/6rIn4Q5RHi https://t.co/nbvmgSknhB	severe_damage
906598440360083456	Praying for those yet suffering from Harvey. I had the pleasure of volunteering with BLMHTX in hard hit areas. https://t.co/qVDTxDvo78	mild_damage
910099384913862656	RT @UnivisionNews: Cuba says 10 died in passage of Hurricane #Irma https://t.co/qIury6IShz https://t.co/iUUK94NwNG	severe_damage
905315238769299456	DACA decision hits tens of thousands ravaged by #Harvey https://t.co/XXNmOo2mwV https://t.co/FVy21QE71U	mild_damage
909946398300409856	RT @news6wkmg: Irma storm debris pickup begins in Brevard County https://t.co/YzcUclQdK0 https://t.co/uspeyZPgif	mild_damage
909963325944901633	Seawalls across SWFL crumbling in wake of Irma https://t.co/UpjKHgOAPL https://t.co/aLOfE4y7JB	little_or_no_damage
915251009227776001	More pics from #PuertoRico. Thanks to our crew working on damage from #HurricaneMaria. https://t.co/m2fjEoleOI	mild_damage
913131967167778816	Emory University doctors help Hurricane Maria victims) Dekalb Chronicle - https://t.co/eerYfnZMa8 https://t.co/Rdcyk4dOM5	severe_damage
909380916828606464	RT @CNN: Don't forget about us: Hurricane Irma's desperate Caribbean survivors https://t.co/JuROreJcbN https://t.co/p0sDPGhzIK	severe_damage
910534109553979392	Here's a few photos for you showing some of the damage Hurricane #Maria has done on Puerto Rico. @hurrtrackerapp https://t.co/zGNgkjyxT2	severe_damage
913965634437992448	comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau	severe_damage
909720914098565121	Hurricane Irma Insurance Claims? Read this first https://t.co/6zfExoAgu8 https://t.co/Bp9dHp2YNB	mild_damage
905675466492837888	RT @TPGazette: Hurricane Irma, One of the Most Powerful in History, Roars Across¬ Caribbean https://t.co/l340if4LBJ https://t.co/JZoslhCQBi	little_or_no_damage
908130612225167360	Cleaning up some trees from the tornado last week #chainsaws #getitdone https://t.co/SoBxlsKW4v	little_or_no_damage
910260829324324864	Hurricane Irma's stench leaves residents holding their noses https://t.co/rNxai0ez2b https://t.co/n8oEGgw5Qk	little_or_no_damage
912400505116266499	Puerto Rican Doggo helps clean up after Hurricane Maria #lol #aww #funny #lovely #forwhatsapp https://t.co/9nVzTapYxG	mild_damage
901701705909231616	As Houston-Area Suburbs Wait For Harvey To Blow Over, Temporary Fixes Abound https://t.co/2EXYZQvD49 https://t.co/J2NMNN9UDl	mild_damage
905900370412441600	Where to report scammers preying on Harvey victims https://t.co/wdtfEFABHb https://t.co/U2Ln7Pt1qR	mild_damage
913051514419269632	Now Hatteras Island getting hammered by Hurricane Maria @IslandFreePress https://t.co/CmU5zct0rh	severe_damage
910670548191010817	This image always messed me up. https://t.co/8A6fhG9UlY https://t.co/4GrX8GIWik	severe_damage
907051596810379264	Harvey, Irma could ding U.S. economy for combined $290 billion https://t.co/XSuR1mn96n #finance https://t.co/bGDN6Hq9pP	mild_damage
921422259897733122	Interesting @weatherchannel is taking such a strong role keeping us focused on Puerto Rico https://t.co/IKzz3xIxDT	severe_damage
909440826933223425	Faced with Harvey and Irma devastation, Trump finds his footing https://t.co/nSCGXtCw25 https://t.co/PUqpf7d745	severe_damage
