tweet_id	tweet_text	class_label
919871048652394496	Red sun down Crosby Beach, looks like the California sun in the wildfires @LivEchonews #Liverpool #HurricaneOphelia https://t.co/gaavQlPNuU	not_humanitarian
919935983314984960	#Hotels #Destroyed by Killer #California #Wildfires https://t.co/Z6DqybUpqi #event #meeting #planner https://t.co/vFclzDzTxz	infrastructure_and_utility_damage
919974245106626561	Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt	other_relevant_information
920005307148804096	On the road to our live shot location this afternoon: Some of what the California wildfires left behind. https://t.co/qxFqMn6CJD	infrastructure_and_utility_damage
920310501451509762	California may be on fire but damn that sunrise https://t.co/zyAk7wL6zC	not_humanitarian
920474622205628416	@MaureenKTVU @KTVU Engineered drought causing wildfires https://t.co/r9GtyEHoUN https://t.co/0TfRT8FTjo	other_relevant_information
920650692951494656	Forest City native shares experience evacuating from California wildfires https://t.co/Nf0jMWvLb9 https://t.co/NLXRbHGTmu	not_humanitarian
920831780629782528	Fighting the wildfire in Santa Cruz, California with Washington Strike Team 2 with Cowlitz and Clark Counties. https://t.co/c9yTjK5e2K	rescue_volunteering_or_donation_effort
920886980745056256	RT @TangoSierraFire: Acrylic painting on wood with gesso primer. I had the California wildfires on my mind. https://t.co/tJWeq8GKkf	not_humanitarian
921095476455321600	Obama-nation destroyed 164 Million trees in Californiaâ€™s forests. Fire tinderbox https://t.co/sj5R0C7CX4 https://t.co/Upd9UQGuYi	infrastructure_and_utility_damage
922144749632479232	Residents recall the night they had to flee the #redwoodvalleyfire. https://t.co/rw44YA4N9j https://t.co/BEMx2XbOFB	affected_individuals
922890988863021056	@MLB @Athletics .... Getting ready to wrap this up and send this in. cc: @steinersports https://t.co/u8ekIRmuza https://t.co/wKjeoVrflW	not_humanitarian
923649563746897920	The Windows background is on fire in California right now, believe In global warming yet lol https://t.co/vLiwIRxInW	infrastructure_and_utility_damage
923706401049911297	California why are you on so much fire https://t.co/wSCOcZC8A0	other_relevant_information
869972354004393987	Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z	rescue_volunteering_or_donation_effort
869977622377320448	RT @DisastersChart: #Sentinel2 was used to map the #flood in Matara, #SriLanka, on 28 May: https://t.co/LCo1VVKgEZ https://t.co/f9o3enK8ka	other_relevant_information
870008928054259712	@Anchoveebrother Hello dear Chile birds, Martin fisherman, Mora eagle, Pequen..âœŒá¼¿Dâ¤ï¸ https://t.co/tN4qxsUHYf	not_humanitarian
870035816990425089	After cyclone #mora #RCY Rangamati is in action with fire service BD. https://t.co/lwiU0DPqT5	rescue_volunteering_or_donation_effort
870106080763940866	RT @The1975Brasil: Adam &amp; George potencial meme no Lollapalooza Chile por Pedro Mora https://t.co/ZnGDC6v6bn	not_humanitarian
870109024036864000	Indian Air Force plane delivers critical helicopter spare parts for Sri Lankan Air Force #FloodSL @SushmaSwaraj https://t.co/vK1a6MTg1c	rescue_volunteering_or_donation_effort
870113671699193857	#India, #Srilanka have religious relationships. #Indian_Navy playing vital role, to help in fighting flood. à¤œà¤¯ à¤¹à¤¿à¤‚à¤¦! https://t.co/x2vcAm19Fz	rescue_volunteering_or_donation_effort
870140525889822724	Authorities and military aid recovery in Mora-hit areas of Rakhine State https://t.co/7i2TclWec2 https://t.co/89Sq3sDOuM	rescue_volunteering_or_donation_effort
870272043538886657	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	rescue_volunteering_or_donation_effort
870331956415909890	RT @ZIabulHq: Consequences after Cyclone Mora destroyed the Refugees Houses. #Pray_For_Rohingya. https://t.co/NJ7RIsELH7	infrastructure_and_utility_damage
870389549116948480	Weather forecast #1stJune2017 #SLFloods2017 #FloodSL #lka #dmclk English and Sinhala https://t.co/C0FXfyVqpW	not_humanitarian
870502689439862784	What does a dignity kit comprise? Check it out: https://t.co/07ZmYvmKgl @ippfsar @2014Sprint #FloodSL #SRHR @dfat https://t.co/gu0jaLgOvy	not_humanitarian
870528490184908800	Visiting flood Victimes in Bullathsinhala. @RajapaksaNamal #FloodSL #srilanka #namalrajapaksa https://t.co/lRlBggO49v	rescue_volunteering_or_donation_effort
870559283880112128	Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt	affected_individuals
870605397538856960	#FloodSL please help flood victims of #srilanka https://t.co/yLSUKBGsck	rescue_volunteering_or_donation_effort
870636021314191362	Mora staff sending off their retirees! Thank you for all of your service to our students. #moraschools https://t.co/Y0R7raSVjf	not_humanitarian
870803535956287489	RT @ranukad: Never judge a book by its cover á½„Fâ¤ï¸á½¤F #FloodSL #FloodRelief #SriLanka https://t.co/X0LPcgE5uX	not_humanitarian
870835871129513984	RT @ihcdhaka: The 33 survivors of #CycloneMora rescued by #INSSumitra return Home. https://t.co/GypdL6SfZL	rescue_volunteering_or_donation_effort
870845845133971456	RT @ndtv: Indian Navy teams join Sri Lanka flood rescue ops as toll reaches 193 https://t.co/ltXGfTu3QA https://t.co/T6DI5FdgVO	rescue_volunteering_or_donation_effort
870882793118683136	Chinese companies continue assisting #SriLanka flood victims (Photos: Xinhua) https://t.co/9XOSZYtZmC https://t.co/OCH6aoO7II	rescue_volunteering_or_donation_effort
870904419654565888	Snapchat me y'all @ anna.mora https://t.co/JnHap9FFol	not_humanitarian
870942570704019456	#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9	infrastructure_and_utility_damage
870990463238406144	Chinese cargo plane delivers relief to flood-hit #SriLanka . https://t.co/ZLS2Dd8s71 https://t.co/LdMWn2VIeY	rescue_volunteering_or_donation_effort
871032003944103936	"RT @giannimmora: ARCHIVE GIANNI MORA ""TACTICAL"" HOODIE AND ""WARNING"" CARDIGAN (CIRCA 2015) https://t.co/QQc6dB6sEN"	not_humanitarian
871195505241587712	@TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan https://t.co/jUFhscji9k	rescue_volunteering_or_donation_effort
871346616740962305	Something you can not see him doing this oftenly @RajapaksaNamal á½ŠAá½ŠAá½„Fá½„Fá½„Fá½„Dá½„D #FloodSL https://t.co/eRITmTK4K8	not_humanitarian
871649571058978817	US soldiers cleaning flood damaged schools #SriLanka https://t.co/wYy8Mx9Ga4 https://t.co/vzLRlNQ2mF	rescue_volunteering_or_donation_effort
871698366954123265	Sine Mora 20â‚¬ PS4/One 28â‚¬ Switch #PS4 #XboxOne #PSVITA #PC #Switch #Nintendo https://t.co/tryL9Okpei https://t.co/HzdWGa2dT0	not_humanitarian
871734745394102272	What's next at Voice Foundation #lka #FloodSL if you wish to help out, contact Moses on 0772512374 https://t.co/kBFsS9cOsH	not_humanitarian
871824078113525761	Collectible items! Camera Horseman 970 with 2 lens https://t.co/3Yom0ikGE7 Mora #BBUK #wwdc2017 https://t.co/fVZ1Vp9X4b	not_humanitarian
871935702132445184	Modded #Skyrim Build Idea - Champion of Hermaeus Mora Thoughts &amp; Suggestions? :) https://t.co/DlwTZYjcrw	not_humanitarian
872022117574770689	#INSSumitra arrives in #Yangon bearing assistance for communities affected by #CycloneMora in #Myanmar: @indiannavy https://t.co/lanf0WFOkv	rescue_volunteering_or_donation_effort
872051180549152769	#PakistanNavy providing relief goods to the #flood hit areas of #colombo during a #rescue operation #srilanka á¼Ÿ5á¼Ÿ0á¼Ÿ1á¼Ÿ0 https://t.co/NC1VgUamN3	rescue_volunteering_or_donation_effort
872480635386023936	what could i say mora than I ADORE JUNHOE DEEPLY https://t.co/VU2JZpkZtV	not_humanitarian
872523406041911297	Stressed no more thanks to Dr. Jorge Mora's acupuncture workshop. â˜¯ #FIUMed https://t.co/JlGkITdLXE	not_humanitarian
872527801798283264	Dan Mora's Wonder Woman is giving me chills á½ D https://t.co/FwR0d5FMjZ	not_humanitarian
872563266232266752	"Helder Vices ""fake movie merch"" hooded sweatshirt https://t.co/wLF7StB6HQ https://t.co/2fFSE9uuWG"	not_humanitarian
872563986230792192	Helder Vices logo silk shirt https://t.co/nDMsB6qQug https://t.co/ZZ8LfMMiUx	not_humanitarian
872564270457802752	Helder Vices tuxedo two tone denim https://t.co/oX8P9yYJje https://t.co/ttHfGGcFCX	not_humanitarian
872575689551208449	Swiming pool and nordic walk are @ONCOAVANZE projects explained by Matilde Mora in #CATCHITN #QoL #goodHabits https://t.co/dVlXsWA82d	not_humanitarian
872670344032665600	Sri Lanka Flood Relief 2017 with Dhammakaya Foundation &amp; Dhammakaya Devotees and WBSY. https://t.co/woXroHccGp	not_humanitarian
872672448394780672	#Srilanka #Floods Seen From #Space https://t.co/5y7jtvE2Yk	not_humanitarian
872995902431965188	Just had the most delicious meal at Scott Conant's restaurant Mora...so gooooood...á½ 0 https://t.co/QsX4dOsjjj	not_humanitarian
873258646397833216	Retweeted Kate Mora (@jedikat71): Can't have enough Khan on #BWBatch day! @CumberbatchSpam https://t.co/KZeO9RXVSM https://t.co/iCKYxuSYB9	not_humanitarian
873491045442441216	'Puravesi Athwela' humanitarian train travels from #Jaffna with flood relief #SriLanka https://t.co/3cV8zrk1CW https://t.co/PIN5MdVDMX	rescue_volunteering_or_donation_effort
873618062863478786	RT @dxlukes: Mora by Dx #dxlukesphoto https://t.co/5F5pAV3u2J	not_humanitarian
873673345929183237	@Blaze_TFD But, does he get to touch Herbaeus Mora? NO! Therefore he knows not true love https://t.co/g8d9vrpAcs	not_humanitarian
873842388040417280	US Military Ship #USSLakeErie Has Arrived To Sri Lanka With 150 Military To Help Flood Effected People. #lka https://t.co/NNlidWplRh	rescue_volunteering_or_donation_effort
874253901410836481	"Team Willowbrook ready for ""Perfect Service Monday""....all air verified ready to go...good job, Juan Mora.... https://t.co/vEPUSdmVmD"	not_humanitarian
874360646757998595	Happy birthday Mora!! á¼¸9 I still love you even though you hate me á¾“7á¼¿Dâ€â™€ï¸á½‰7 https://t.co/3jjASu44xJ	not_humanitarian
874374138021912576	We believe a picture is worth a thousand words! Who are the #cancer survivors you know? Linda Mora &amp; Cindy Lovelace https://t.co/n64QqZpyXz	not_humanitarian
874772578971394048	"Thanks, Mr. Mora (parent) for linking us to FDNY! Firefighters &amp; ""smokehouse"" teaches fire safety @PS162Q @D26Team https://t.co/WZFRhNdN7U"	not_humanitarian
875073044510679040	"Rick Mora as Haymitch Abernathy / ""here's some advice. stay alive."" https://t.co/kCAOe62DLf"	not_humanitarian
875202637473476609	Flood biggest calamity which happened recently in Sri Lanka. @slhro done their duty. 2500 ltrs has been donated. https://t.co/VGcmDj8JPR	rescue_volunteering_or_donation_effort
875461354584289281	#USSLakeErie continue to provide #SriLanka humanitarian aid and assistance in wake of #FloodSL #AroundTheFleet https://t.co/J1tSp7r9ip	rescue_volunteering_or_donation_effort
875764425982189570	marina photographed by alex de mora for mtv district, 2012 https://t.co/CqO1JuPesm	not_humanitarian
875770493336473602	This is Mora Stenar - Mora Stones - where all Swedish kings was chosen waaay back. Talking Viking-days https://t.co/DuEX6LiJxv	not_humanitarian
875836306403639296	rumor mora - book: 27 hours by tristina wright https://t.co/DXYjFsXDKe	not_humanitarian
875965424420126720	Sadrith Mora fancy elevators #Morrowind #ESO #PS4 https://t.co/FiEAfosbgF	not_humanitarian
876128885225783296	Tried this place out today in Finnieston. Mora. Enjoyed it. https://t.co/F0bwytMpGd	not_humanitarian
876622578856726530	#DomingoDeGanarSeguidores #SIGUEMEYTESIGO #CarlosBaute #LunesDeGanarSeguidores #Deportes #primeraPagina Whisky Mora https://t.co/LhQYXmnPsP	not_humanitarian
876874696230350848	Buzzing to pick this up the mora á½ D https://t.co/7ahBPi742M	not_humanitarian
876898272450838528	Banners of Almalexia, Sotha Sil, and Vivec in Sadrith Mora #ESO #Morrowind https://t.co/zxlb8gtVpX	not_humanitarian
877206435846922242	Some works of Antonio Mora. Very nice #tattoo ideas actually. https://t.co/oiCEglxZVR	not_humanitarian
877214334073655296	Celebrity Chef Scott Conantâ€™s Phoenix Bar Crawl @conantnyc #mora #DuckBathPunch https://t.co/FXvpexUzb8 https://t.co/w1KSfRN04J	not_humanitarian
877254945686380544	@romorita11 @Javier14674671 Happy birthday, my friend rodrigo mora bless https://t.co/h8MOi4hzOT	not_humanitarian
877278276896423936	@CharlesMBlow Required reading for Republicans? #Hypocrites https://t.co/Gf9ZY1bpRC https://t.co/hyepFoseR6	not_humanitarian
877412529647095809	#Jewelry #Fashion Buy Now: $85 3 Mora Wood Carving Knives-164 Stainless Knife, 16... https://t.co/pzrJDCQu7v https://t.co/vKkVzcPgze	not_humanitarian
877528637653696512	A big Saturday is coming up.. We are ready for the 2nd phase of contribution #FloodSL á½ Aá½ A https://t.co/kcKuuSV0Ld	not_humanitarian
877848732833898497	#Y12Venice17 Last full day. Palazzo Mora &amp; lunch at San Stae. https://t.co/HSSkvbkrCi	not_humanitarian
878277496038346753	Trippy show at #mora gallery in #bucharest nice integration with the space. #contemporaryart #abstract https://t.co/TeIMo2Agnp	not_humanitarian
878949286150414336	I prefer Hi-res,MORA make belief~~YUJI OHNO&amp;LUPINTIC SIX~let's JAZZ~~ https://t.co/LgucBDAxDN	not_humanitarian
879374567487221761	Morning flag ceremonies, Robert Dickerson, Angel Ortega and Julian Mora on the trail to First Class. https://t.co/chuu6gq49W	not_humanitarian
879733127677136897	RT @thacarshee: Hat's off to this Man Palitha Thewarapperuma #Respect #FloodSL #lka #greatpeople https://t.co/PayMpLDAoH	not_humanitarian
879819094408691716	When Millennials Grow Old by Alex de Mora https://t.co/08wUKtxkZT	not_humanitarian
880086747333263360	Mas adam don't forget mimpY mora, med bubuG á½ƒD ( @udawoojong ) https://t.co/t8SaXYjfNj	not_humanitarian
880369681160257536	MORA Chocolate Sugar Scrub. á½‰9 Soon! #stillberaya #stillatPerak https://t.co/GA6xCyI1SH	not_humanitarian
880505338084110337	RT @the1975more: Ross MacDonald // Lollapalooza Chile 2017 by Pedro Mora https://t.co/bFBZFarZO3	not_humanitarian
880671923109339136	@rohan4747 Rohan Mehra Confirms About his Stint in Saasiral Simar Ka, His Character and Mora á½ Aá½ Aá½ Aá½ Aá½ A https://t.co/u9eXNydwIJ	not_humanitarian
880764654083080192	"Mabel Mora says ""see you soon"" to @GENOCOV. Seven years full of nice moments! Thank you very much Mabel! https://t.co/hpgrLXgIyl"	not_humanitarian
881612317317836800	Mora, Lakin, Immaris, and our DM are officially done I can rest easy now https://t.co/dzdg3kOeea	not_humanitarian
910523398144397312	RT @AmichaiStein1: #BREAKING: Israel search &amp; rescue mission headed to Mexico after 7.1M earthquake https://t.co/lSd0e5ZVdx	rescue_volunteering_or_donation_effort
910524793740513280	RT @CNN: Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx	infrastructure_and_utility_damage
910525286009102336	RT @ajplus: Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw	infrastructure_and_utility_damage
910533037212893185	RT @JinesHatesYou: Juice=Juice sending love to Mexico after big earthquake. â¤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S	not_humanitarian
910537872205389825	Rescuers search collapsed school after Mexico earthquake https://t.co/dQQZICE1GC https://t.co/afmfyIaRhb	rescue_volunteering_or_donation_effort
910538030347423745	RT @sarahofff: For any of you who want to help with earthquake relief in Mexico City: https://t.co/y3U1BDv35a	rescue_volunteering_or_donation_effort
910538402759618561	Here's how you can help after the terrible earthquake that took place in Mexico. #FuerzaMÃ©xico á¼Ÿ2á¼ŸD @topos https://t.co/g3AFdTCjYB	rescue_volunteering_or_donation_effort
910541823981916160	Info in japanese, how to help in the earthquake in Mexico; https://t.co/Yq2xFqFcBu	other_relevant_information
910541902872682497	âš ï¸ EARTHQUAKE IN MEXICO á¼Ÿ2á¼ŸD PLEASE RT TO HELP âš ï¸ @topos #FuerzaMexico https://t.co/62XJtcpez8	not_humanitarian
910550197687672832	RT @Camnzo: Hey @dog_rates how about Frida? She's a rescue dog that saved 52 lives after Mexico's earthquake https://t.co/y30V3yjDAs	rescue_volunteering_or_donation_effort
910564249147248646	RT @dspuhr: Thinking about family and friends in Mexico. Reading NEWSELA to learn about the earthquake #d100chat https://t.co/tbup8YFikg	other_relevant_information
910564980369567744	Soft soil may have contributed to destruction from 7.1 Mexico City earthquake https://t.co/tVguqDuBJE https://t.co/eJRJCZqonf	other_relevant_information
910621512209539073	the earthquake in mexico is devastating @topos is saving many lives right now visit topos.mx and share this link https://t.co/izmUmA7AyZ	rescue_volunteering_or_donation_effort
910625131281690624	Dear @TheFashionLaw @ZerboJulie please share if you want to help Mexico's earthquake victims. https://t.co/EOUtZXjXah	not_humanitarian
910681818843582465	RT @SirZaw3: Sky chain too bright in Mexico before giant earthquake Today. https://t.co/Y22j2gtJIz	not_humanitarian
910682398907617280	@Univision moved all their main anchors to Mexico City #Earthquake https://t.co/SqAOCAL55W	other_relevant_information
910685618778161152	RT @KiabethMi: Soribada : Monsta X mentioned the earthquake in Mexicoá½¢Dá½‰5 #MONSTA_X #MONBEBE #PrayForMexico á¼Ÿ2á¼ŸDá½‰5 https://t.co/8NT7rOahmg	not_humanitarian
910695323273641984	Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH	rescue_volunteering_or_donation_effort
910695387157188608	The #LAGalaxy donned black armbands during #ATLvLA to honor those lost in Mexico's tragic Earthquake. #FuerzaMexico https://t.co/5BHt5QFTAe	not_humanitarian
910697548016320512	Aoyin candle factory Pray for the earthquake in Mexico á½–Fï¸á½–Fï¸á½–Fï¸ https://t.co/N9bv1yPS9n	not_humanitarian
910701059420622854	Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd	rescue_volunteering_or_donation_effort
910713422358204416	University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake. https://t.co/UO4MXX5tsL https://t.co/mC33K3jzqe	rescue_volunteering_or_donation_effort
910714915404398593	Local Oxfam teams are responding to #MexicoEarthquake https://t.co/PufuBPulhi https://t.co/l63noxWwjz	rescue_volunteering_or_donation_effort
910751822587056128	Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy	not_humanitarian
910818145572720640	More earthquake posters by 2N3 #nepal #mexico #japan https://t.co/3bcPuhlLfB	other_relevant_information
911671705516552194	Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz	rescue_volunteering_or_donation_effort
911682931743010817	RT @MayorOfLA: Help support communities affected by the earthquake in Mexico. Give now â†’ https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG	rescue_volunteering_or_donation_effort
911688552936726529	RT @GovPressOffice: Proud of the Californians assisting w/the #MexicoEarthquake recovery efforts. https://t.co/CdQvDtWbFp	not_humanitarian
911690588260462592	RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D	not_humanitarian
911717117602316288	Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL	rescue_volunteering_or_donation_effort
911980209175281664	Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667	not_humanitarian
912048104651788289	Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv	infrastructure_and_utility_damage
912128071947481090	Great talent tomorrow at @lprnyc in support of #SismoMX https://t.co/Z8ljUTFb3u Please come. https://t.co/Ptkt9CAFMX	not_humanitarian
912163687619862529	@HuaweiMobilePa Huawei families in #Mexico bought foods to help peoples after #earthquake á½„Dá½„Dá½„Dá½„D@XHNews https://t.co/DqhfeTd5Ly	rescue_volunteering_or_donation_effort
912184177071620096	THIS IS SHOCKING AND VERY FEARFUL, THIRTEEN YEAR MEXICO EARTHQUAKE PROPHECY By #ProphetDrOwuor FULFILLED https://t.co/QGWDS7pSs5	not_humanitarian
912301115257053184	Our team continues the assessment of buildings at risk after the #MexicoEarthquake https://t.co/BYORJdJjXT	infrastructure_and_utility_damage
912312244851023873	#Mexico earthquake. Burma,Myanmar Pagoda. https://t.co/YaISIQEUMk	not_humanitarian
912382620234903554	Just when I thought I couldn't love @AnselElgort more. #LoveArmyMexico #MexicoEarthquake #MexicoEarthquakeRelief https://t.co/TwOjL6fucB	not_humanitarian
912435563046866949	@bobbypulido425 Joins forces to coordinate relief efforts for Mexico Earthquake victims. https://t.co/i2ZnB0mV4q	rescue_volunteering_or_donation_effort
913074566968221696	The brainstorming session on the #MexicoEarthquake has begun at the Center. https://t.co/mEeGa7F3Mx	not_humanitarian
913451832550273027	After #MexicoEarthquake people vent anger at the corrupt political class #MexicoEstaDePie https://t.co/BrZY9Ppn9c https://t.co/LtKmlKKFdw	not_humanitarian
914117407169380353	M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN	not_humanitarian
914952139209891852	RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB	infrastructure_and_utility_damage
915056767129800704	Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol	not_humanitarian
929994458153803776	the #earthquake killed more than 300 and wounded thousands in Kurdish region in #Iran &amp; #Iraq #BBCNews https://t.co/BozTlqs7fJ	affected_individuals
930001895288029184	RT @TomHall: #Breaking: Giant 7.2 #Earthquake hits Iraq ἞E἟6 #SundayMorning https://t.co/OargVOvsTu	not_humanitarian
930001999155945472	RT @TruTawar: More photos: #Earthquake at #Kurdistan -- photos belong to Kurdistan Iran cities and villages https://t.co/ADwBFo7yax	other_relevant_information
930007000632713217	#Blood donation lines in #Tehran to help #earthquake survivors in west of #Iran. https://t.co/wW3eEAAgER	rescue_volunteering_or_donation_effort
930015299017105408	Richter 7 earthquake in Iran and specially Kermanshah Province, condolences to the Iranian people, God help you ὢDὢDὤFὤF https://t.co/D7405qsLfl	other_relevant_information
930022107278381057	Pics from Iran 204 person killed &amp; 1600 injured by #earthquake yesterday #زلزال_إيران https://t.co/gOAvZmB8fw	affected_individuals
930028106668179458	but some ppl have their own tragic ways to show their sympathy with victims of #iran #iraq border #earthquake https://t.co/dZRyNTjMGG	not_humanitarian
930039379996938242	Response to last night's #EarthquakeIraq from @OCHAIraq. Full report: https://t.co/LpqpBVUfnE https://t.co/9ejFsizkAE	other_relevant_information
930058600160088065	Latest numbers emerging from earthquake that hit #Iran &amp; #Iraq - 211 dead &amp; 2504 injured in Iran https://t.co/VELDpduSWz	affected_individuals
930059422033956869	Iran / Iraq gets hit with an earthquake. Boo fucking hoo. Allah not that great then? Or was he busy fucking a goat? https://t.co/q7z7tZlbCt	not_humanitarian
930074444151869440	RT @YerevanSaeed: According to earthquake info 7.2 M earthquake hits Halabja area, Kurdistan. https://t.co/SjKbgkWpXQ	other_relevant_information
930101728342675456	National Earthquake Information Center https://t.co/g27EugMEu0 Iraq https://t.co/1Zcaodc9Xh	not_humanitarian
930116035671416833	#Earthquake effect Kuwait version #TamilansὄDὄCὊAἿB https://t.co/YUzFsDmxov	not_humanitarian
930119563051655169	The Iran #earthquake as recorded at the SEP seismometer installed at @ICTJA_CSIC https://t.co/N4xELoWL1J	other_relevant_information
930205140287741953	#Earthquake #Séisme #Irak #Iran - all My deep condolences - May God help them - (any Gods) #Solidarity https://t.co/MPNv7rxXt6	not_humanitarian
930347490263666688	Iraq, Earthquake on 12-11-2017, The damage that hit the castle of Shirwana archaeological in Kalar - Sulaymaniyah. https://t.co/zMMR1SmnXl	infrastructure_and_utility_damage
930380460726865921	Turkish Red Crescent cooperates with Iraqi Red Crescent in order to alleviate needs of earthquake victims in Iraq. https://t.co/ZXlxqeMYjv	rescue_volunteering_or_donation_effort
930407656224968704	President Dr. Kerem Kinik in Darbendixan district of Iraq which suffered the most from the earthquake. https://t.co/RvvX9OxAt2	other_relevant_information
930523863691288576	Hundred earthquake victim families in Khanaqin city of Iraq were received food support today. https://t.co/VJxUr1yTYo	rescue_volunteering_or_donation_effort
930624137143508992	I'm so disappointed what happened in iran. earthquake was very strong. Sorrow about them. https://t.co/GKoN4dWsDX	not_humanitarian
930693871239073795	Situation update on Sunday's #EarthquakeIraq from @OCHAIraq https://t.co/9gsBFJGVUk https://t.co/ZO3BFsRF3t	not_humanitarian
930708969215217664	The 2017 Iran-Iraq earthquake: Crustal deformation detected by ALOS-2 data. https://t.co/eccljkBzYH https://t.co/g1yyvVZyWM	other_relevant_information
930767353658437634	#Iraq: @WHO delivers urgent health assistance for earthquake trauma patients - https://t.co/bc5ZSJWcSf https://t.co/jkHCR15Tg5	rescue_volunteering_or_donation_effort
930832085375504384	Aid convoy from Holy Shrine of Imam Reza (AS) for earthquake victims in Iran https://t.co/jYRmhXEF6a	rescue_volunteering_or_donation_effort
931046661274701825	#Iran: Families left homeless by earthquake huddle around fires for warmth, sleep in tents https://t.co/TqYq9BEd7n https://t.co/ycbeJ0gfB4	affected_individuals
931531506564157440	#Iran's former President #Ahmadinejad visits villages struck by #earthquake in #kermanshah. https://t.co/tg23AoODr9	other_relevant_information
931569594485141504	Reading about the recent earthquake in Iran. #currentevents @Newsela https://t.co/ZGHE8wFSQ8	not_humanitarian
